ID,Source,Type,CreatedAt,Language,Content,Original Content,metadata.Version,metadata.Language_Name,metadata.Score,metadata.Language_Code,metadata.Rating,metadata.Upvotes,metadata.CountryISO2
14d6b36f-1225-58ab-889a-0033d7ac55b3,Appstore,RecordTypeReview,2025-01-30T06:06:30Z,eng,Was once loyal to Spotify and than did some fact checking about Spotify’s $1.5M “donation” to Trump’s Administration. Sorry Sir but no thank you. Goodbye.,Was once loyal to Spotify and than did some fact checking about Spotify’s $1.5M “donation” to Trump’s Administration. Sorry Sir but no thank you. Goodbye.,9.0.14,,,,1,0,us
205c8c4f-8d78-5784-93a6-68f97f073cf4,Appstore,RecordTypeReview,2025-01-30T06:06:29Z,eng,I love how premium gives you so many options and it’s really easy to just play a song and make playlists,I love how premium gives you so many options and it’s really easy to just play a song and make playlists,9.0.14,,,,5,0,au
b16de56e-b7b3-5b2c-94a5-c5b0b874af41,Appstore,RecordTypeReview,2025-01-30T06:01:24Z,eng,Great app for music lover who listen during traveling .,Great app for music lover who listen during traveling .,9.0.14,,,,5,0,in
659895e6-d0b8-553e-996c-0af49396ae4a,Appstore,RecordTypeReview,2025-01-30T05:47:12Z,eng,Love it very skibdi js lower the price of premium,Love it very skibdi js lower the price of premium,9.0.14,,,,4,0,au
89f19b3f-b203-59d5-a199-e9a146f2cbdb,Appstore,RecordTypeReview,2025-01-30T05:45:19Z,eng,The sound was good,The sound was good,9.0.14,,,,5,0,au
b5170c3c-7796-57b7-8545-6ce03f70f761,Appstore,RecordTypeReview,2025-01-30T05:37:49Z,spa,"Hello good morning! As a Spotify user, I feel very good with the app. The only thing I do not like is that when I play my playlist, random songs I do not want are played. I hope to be attended to and thank you very much to Spotify for listening!","Hola buenos días!, siendo una usuaria de Spotify me siento muy bien con la app.
Lo único que no es de mi agrado es que reproduzco mi playlist y se ponen canciones aleatorias que no quiero.
Espero ser atendida y muchas 
gracias a Spotify por escuchar!",9.0.14,,,,4,0,co
1c09884e-127d-5cd8-a9eb-a90f6fd50b3a,Appstore,RecordTypeReview,2025-01-30T05:37:25Z,eng,"Good app , love it","Good app , love it",9.0.14,,,,5,0,in
130f23a8-118d-545b-83c7-a705008ed013,Appstore,RecordTypeReview,2025-01-30T05:36:36Z,nld,"This is really a very nice app and it can play anywhere you are, so no wifi needed☺️","Dit is echt een hele leuke app en hij kan overal waar je ook bent afspelen , dus geen wifi nodig☺️",9.0.14,,,,5,0,nl
705090bc-007d-5d49-8854-337bd0004c66,Appstore,RecordTypeReview,2025-01-30T05:35:22Z,eng,It’s just awesome,It’s just awesome,9.0.14,,,,5,0,fr
72af0355-aed1-5861-9985-566ab76c0fc8,Appstore,RecordTypeReview,2025-01-30T05:35:17Z,eng,Too expensive,Too expensive,9.0.14,,,,2,0,nl
a9bf5691-e3c4-5d4e-a278-f455ab7a26dc,Appstore,RecordTypeReview,2025-01-30T05:34:51Z,spa,The fact that you can't play the song you want without paying? Xd,Lo de que no puedas poner la canción que quieras sin pagar ? Xd,9.0.14,,,,3,0,es
c7358cf6-a3f8-5a44-8f26-f5b45ec8ddc4,Appstore,RecordTypeReview,2025-01-30T05:33:09Z,eng,Wow,Wow,9.0.14,,,,5,0,mx
c21daac8-44af-56d9-b217-0b9ef9e09266,Appstore,RecordTypeReview,2025-01-30T05:30:53Z,jpn,"It's a free version, so it's understandable, but I was surprised by a sudden off-topic commercial while I was immersed in listening to the songs! However, I am satisfied with the selection of songs.",無料版なのでしょうがないのですが楽曲を聴いて気分に浸っていても突然場違いなCMでびっくり！でも曲の揃えなど満足しています。,9.0.14,,,,4,0,jp
bed1f423-e3a1-5277-91f9-c16a80da676d,Appstore,RecordTypeReview,2025-01-30T05:29:02Z,deu,"I find the Spotify app itself good, but whenever I want to play a specific song, a completely different song plays instead. Can something be done about it?",Ich finde die App Spotify ansich gut doch immer wenn ich ein bestimmteslied anmachen möchte kommt ein ganz anderes Lied. Kann man dagegen etwas machen ?,9.0.14,,,,3,0,de
0b3ce2de-9641-5bde-93e3-ac9d658bbbd4,Appstore,RecordTypeReview,2025-01-30T05:28:37Z,eng,Awesome app,Awesome app,9.0.14,,,,5,0,id
0d241429-6191-52ca-9513-f2a187589f2b,Appstore,RecordTypeReview,2025-01-30T05:24:26Z,eng,Yupppppp it a good add Fr,Yupppppp it a good add Fr,9.0.14,,,,5,0,us
19ec78e2-9320-5476-8453-901a5f39d0d2,Appstore,RecordTypeReview,2025-01-30T05:22:19Z,eng,"Spotify has a terrible habit of region locking entire albums or artist music for no apparent reason, even for paying members and it’s disgusting. like suddenly my favorite album can’t be listened to just because I don’t live in a certain region, and we pay for this, does that make any sense? 
Also the shuffle feature is and has always been broken. you could have a playlist of thousands of songs and it just picks the same 100 songs. unsatisfied","Spotify has a terrible habit of region locking entire albums or artist music for no apparent reason, even for paying members and it’s disgusting. like suddenly my favorite album can’t be listened to just because I don’t live in a certain region, and we pay for this, does that make any sense? 
Also the shuffle feature is and has always been broken. you could have a playlist of thousands of songs and it just picks the same 100 songs. unsatisfied",9.0.14,,,,1,0,us
a67ce03f-a2c4-525f-9d80-f98a6a3ab575,Appstore,RecordTypeReview,2025-01-30T05:12:23Z,eng,I can’t listen to one playlist without premium like omg I hate Spotify I miss the old Spotify,I can’t listen to one playlist without premium like omg I hate Spotify I miss the old Spotify,9.0.14,,,,1,0,ca
e85cc001-db7b-55e1-afe3-3f9e7f497bd5,Appstore,RecordTypeReview,2025-01-30T05:07:49Z,deu,All functions are great,Alle Funktionen sind super,9.0.14,,,,5,0,de
085777d1-2123-591c-ac61-d0a300e60d94,Appstore,RecordTypeReview,2025-01-30T05:06:10Z,eng,Now u have to pay,Now u have to pay,9.0.14,,,,1,0,us
d90fef9f-3fdd-5ea3-a6fb-15ec32bdf8d8,Appstore,RecordTypeReview,2025-01-30T05:00:03Z,spa,"Very good app, it's just that it won't let me switch to premium, it says it's not ideal or something like that, what can I do? I already updated it and nothing; I hope I'm not the only one experiencing this 😢","Muy buena app, solo que no me deja cambiarme a premium, dice que no es lo ideal o algo así, que puedo hacer? Ya lo actualice y nada; espero que no solo me pase a mi 😢",9.0.14,,,,4,0,mx
13820d4f-5022-52a4-a78b-dfc8258873d7,Appstore,RecordTypeReview,2025-01-30T04:58:00Z,spa,"It's the best app in the world and if you combine it with Pinterest to see photos of the most handsome actor from your favorite series, it's ufffff.",Es la mejor app del mundo y si la combinas con pinteres para ver las fotos de él actor más guapo de tu serie favorita es ufffff.,9.0.14,,,,5,0,ec
53ec053f-3b88-5908-af76-8db0100d3498,Appstore,RecordTypeReview,2025-01-30T04:53:48Z,eng,"Stop adding random and annoying “smart shuffle” songs to my playlist. I create a playlist for the sole purpose of listening to what I CHOSE, I don’t want random “based on your interest…. Smart shuffle….” NO. NONE. STOP ADDING THEM TO MY PLAYLIST IF I CREATE A PLAYLIST FOR THE SOLE PURPOSE OF MY TASTE AND NOT YOURS. Like not only that but the amount of ads. I get that the free version of Spotify has ads and that’s understandable, but 15 ads in a row after like 3 songs is wild.","Stop adding random and annoying “smart shuffle” songs to my playlist. I create a playlist for the sole purpose of listening to what I CHOSE, I don’t want random “based on your interest…. Smart shuffle….” NO. NONE. STOP ADDING THEM TO MY PLAYLIST IF I CREATE A PLAYLIST FOR THE SOLE PURPOSE OF MY TASTE AND NOT YOURS. Like not only that but the amount of ads. I get that the free version of Spotify has ads and that’s understandable, but 15 ads in a row after like 3 songs is wild.",9.0.14,,,,2,0,ca
9d35b37a-017b-5cf2-9311-f8c5b8588c18,Appstore,RecordTypeReview,2025-01-30T04:53:41Z,eng,This app is so good and it’s the best music streaming app. The only problem is that it has to many adds for the free ver,This app is so good and it’s the best music streaming app. The only problem is that it has to many adds for the free ver,9.0.14,,,,5,0,us
74c00da6-e1b7-58db-a6cc-eba753e3ea3a,Appstore,RecordTypeReview,2025-01-30T04:48:09Z,spa,So far I have heard what I am looking for!,Hasta ahora he escuchado lo que busco!,9.0.14,,,,5,0,mx
2d6c4471-6d0c-58d6-b930-ebd5c73f2e3d,Appstore,RecordTypeReview,2025-01-30T04:41:03Z,spa,Why doesn't it let me buy Spotify Premium damn it 🤬😤,Pq no me deja comprar Spotify premium Alv 🤬😤,9.0.14,,,,1,0,mx
997b3911-7580-5ec4-b023-35badf784e16,Appstore,RecordTypeReview,2025-01-30T04:28:28Z,deu,Brass needs bass,Brass brauch Bass,9.0.14,,,,4,0,de
8d0c4772-c746-5d65-acb2-a937600d24d7,Appstore,RecordTypeReview,2025-01-30T04:26:04Z,eng,"This app is genuinely so frustrating sometimes, it’s basically pay to listen which completely defeats the purpose of it being free in the first place? you basically have to pay to even listen to any kind of song, there are great songs on there as well as artists but i can’t make it through 2 songs without an add, and the fact that you can only speak 6 songs an hour is so weird? there is genuinely no benefit from that feature, unfortunately i just think the developers are money hungry which is such a shame since this used to be a great app!","This app is genuinely so frustrating sometimes, it’s basically pay to listen which completely defeats the purpose of it being free in the first place? you basically have to pay to even listen to any kind of song, there are great songs on there as well as artists but i can’t make it through 2 songs without an add, and the fact that you can only speak 6 songs an hour is so weird? there is genuinely no benefit from that feature, unfortunately i just think the developers are money hungry which is such a shame since this used to be a great app!",9.0.14,,,,3,0,us
a9239780-4698-51fd-aab4-74bc7f53e8bd,Appstore,RecordTypeReview,2025-01-30T04:25:14Z,eng,"I hate to say this, but Spotify is getting too hungry for money. 6 skips per hour, not being able to pick your songs, playlist automatically on shuffle and you have to pay to see the lyrics now? This is outrageous atp just make the app cost money to download","I hate to say this, but Spotify is getting too hungry for money. 6 skips per hour, not being able to pick your songs, playlist automatically on shuffle and you have to pay to see the lyrics now? This is outrageous atp just make the app cost money to download",9.0.14,,,,1,0,us
80ae452d-33a9-549c-853a-624e53abc2a6,Appstore,RecordTypeReview,2025-01-30T04:23:40Z,eng,Good,Good,9.0.14,,,,5,0,au
9906c56e-b9b9-52bb-8f3c-eb49953d8cc4,Appstore,RecordTypeReview,2025-01-30T04:23:08Z,ind,"There are so many choices, right?",Banyak banget pilihannya ya,9.0.14,,,,5,0,id
fbd8701f-fcc7-585c-bd89-6ef586c5eac5,Appstore,RecordTypeReview,2025-01-30T04:21:20Z,eng,"It would be nice if in the automatic shut-off section they modified the way of choosing the time in a more precise way and not just predetermined amounts, I would like to be able to select the amount of time that I want.","It would be nice if in the automatic shut-off section they modified the way of choosing the time in a more precise way and not just predetermined amounts, I would like to be able to select the amount of time that I want.",9.0.14,,,,4,0,us
a7404fd6-957c-5eee-b292-ae14a5cf1b28,Appstore,RecordTypeReview,2025-01-30T04:21:12Z,deu,"Premium version like all the other money-hungry providers for movies, music, and TV. One wonders why one pays a monthly fee in the first place. Are the salaries too low, but as long as the sheep keep coughing up... What comes next? ""Super Premium"" ""even less advertising""? 👍🏼","Premiumversion wie alle anderen Geldgeilen Anbieter für Film, Musik und TV. Fragt man sich für was man in erster Linie überhaupt nen monatlichen Beitrag zahlt. Sind die Gehälter wohl zu niedrig, aber solange die Schafe immer weiter blechen… Was kommt als nächstes? „Super Premium“ „noch weniger Werbung“? 👍🏼",9.0.14,,,,1,0,de
c6e2aea9-8686-5f9e-b21a-7690b9264148,Appstore,RecordTypeReview,2025-01-30T04:15:17Z,eng,This is the best app I have ever used since I have premium Spotify I get no ads so this is a really good app so far also that when my phone turns off the music keeps on playing unlike YouTube music,This is the best app I have ever used since I have premium Spotify I get no ads so this is a really good app so far also that when my phone turns off the music keeps on playing unlike YouTube music,9.0.14,,,,5,0,au
5f45d596-5671-5336-a0c2-1d5fe19a4164,Appstore,RecordTypeReview,2025-01-30T04:03:07Z,eng,Why can’t I play my song the app forces me to listen to random list of songs and I can’t skip or do anything and can only wait until I can listen to the song I literally CLICKED on to listen to!,Why can’t I play my song the app forces me to listen to random list of songs and I can’t skip or do anything and can only wait until I can listen to the song I literally CLICKED on to listen to!,9.0.14,,,,1,0,us
4294d815-8b90-54b6-921d-1cefe3704bcb,Appstore,RecordTypeReview,2025-01-30T04:02:24Z,eng,This app literally found sons that ive been searching for YEARS 100% recommended for anyone who’s searching for a song and yet can’t find any they like.,This app literally found sons that ive been searching for YEARS 100% recommended for anyone who’s searching for a song and yet can’t find any they like.,9.0.14,,,,5,0,us
7b133ca2-3346-5879-acdd-fafe19caeb47,Appstore,RecordTypeReview,2025-01-30T04:00:27Z,eng,"I have not switched to Apple Music throughout the years mainly because I preferred the Spotify queue functions - being able to select from your upcoming songs in the shuffle/playlist and bump them into a divided queue was elite. If I knew that change was coming with the most recent update I would have never updated again. The queue function is utterly useless now. You want me to drag a song all the way to the top of the queue for it to not even play next half of the time and risk skipping 40 songs with one wrong click? Might have to finally make the switch considering the algorithm has also gone downhill. The computer app has also gotten worse. 
- disappointed Spotify (premium- why am I even paying for this anymore) user of 10 years","I have not switched to Apple Music throughout the years mainly because I preferred the Spotify queue functions - being able to select from your upcoming songs in the shuffle/playlist and bump them into a divided queue was elite. If I knew that change was coming with the most recent update I would have never updated again. The queue function is utterly useless now. You want me to drag a song all the way to the top of the queue for it to not even play next half of the time and risk skipping 40 songs with one wrong click? Might have to finally make the switch considering the algorithm has also gone downhill. The computer app has also gotten worse. 
- disappointed Spotify (premium- why am I even paying for this anymore) user of 10 years",9.0.14,,,,1,0,us
